Details.Headquarters Regions.Other,Details.Headquarters Regions.New England,Details.Headquarters Regions.Greater New York Area,Details.Headquarters Regions.Midwestern US,Details.Headquarters Regions.Great Lakes,,Sector.Health Care,Sector.Financials,Sector.Information Technology,Sector.Real Estate,Sector.Communication Services,Sector.Industrials,Sector.Energy,Sector.Consumer Discretionary,Sector.Consumer Staples,Sector.Materials,Sector.Other,Overview.Number of Founded Organizations,Overview.Gender.Agender,Overview.Gender.Female,Overview.Gender.Male,Overview.Gender.Non-Binary,Overview.Gender.Other,Overview.Gender.Prefer not to identify,Overview.Regions.Midwestern US,Overview.Regions.Greater New York Area,Overview.Regions.Other,Overview.Regions.Northeastern US,Overview.Regions.New England,Overview.Regions.Southern US,Overview.Regions.Great Lakes,Overview.Regions.East Coast,Overview.Regions.West Coast,Overview.Regions.Western US,Education.0.Prestigious University,Education.1.Prestigious University,Education.MBA,Education.Bachelors,Education.Masters,Education.PhD,Education.Other,Major.Engineering,Major.Business,Major.Physical/Life Science,Major.Social Science,Major.Mathematics,Major.Law,Major.Art,Major.Other,Target,Details.Years Since Founded
1,0,0,0,0,0,,,,,,1,,,,,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2
0,0,0,0,0,NO HEAD,,,1,,1,,,,,,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,2,0,0,0,4,0,8
0,0,0,0,0,NO HEAD,,,1,,1,,,1,,,1,1.5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,1,0,0,0,0,1,0,12
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,0,9,0,0,0,0,0,0,1,0,0,1,0,3,4,1,1,2,3,0,2,1,0,2,2,1,0,0,0,1,0,10
0,1,0,0,0,0,,,,,,1,,1,,,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,5
1,0,0,0,0,0,1,,,,,1,,,,,,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16
1,0,0,0,0,0,,,1,,,,,,,,1,1.5,0,2,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,3,0,0,0,0,0,1,1,6
0,0,1,0,0,0,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,NO HEAD,,1,1,,,1,,,,,1,1,0,3,11,0,0,0,0,0,0,0,0,0,0,0,11,9,2,4,3,9,3,0,1,3,3,1,1,0,1,0,3,0,13
0,0,0,1,1,0,,,1,,,1,1,1,,,1,1.2,0,1,9,0,0,0,6,2,1,2,0,0,6,2,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,1,0,8
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,1,0,1,12,0,0,0,0,0,1,0,0,1,0,0,9,9,1,1,3,5,1,0,2,4,1,1,2,0,0,0,6,1,8
,,,,,NO HEAD,1,,,,,1,,,,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,1,0,0,1,,,,,,,,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
0,0,0,0,1,0,,,1,,,,1,,,,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1,0,0,0,0,0,,,1,,,,,,,1,1,1.6,0,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5
0,0,0,0,0,NO HEAD,1,,1,,1,,,,,,1,1.25,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,3
0,0,0,1,1,0,,,,,1,,,,,,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8
0,1,0,0,0,0,1,,1,,,,,,,,1,1,0,1,7,0,0,0,1,2,0,2,4,0,1,6,0,0,1,0,0,2,0,1,1,0,1,0,1,0,0,0,2,0,6
0,0,0,0,0,NO HEAD,,,1,,,1,,1,,,,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,3,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,7
0,0,0,0,0,NO HEAD,,,,,,,1,,,,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,1,0,,,,,,1,,,,,1,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,0,2,1,0,4,3,1,0,0,0,1,0,2,0,14
0,0,1,0,0,0,,,,,,1,,,,1,,1,0,0,8,0,0,0,0,3,0,4,0,0,1,3,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,12
0,0,0,0,0,NO HEAD,,,,,,,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,0,9,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,21
0,0,0,0,0,NO HEAD,,,1,,,,,1,,,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,1,1,0,1,,,,,,,,,,,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,15
0,0,0,0,0,NO HEAD,1,,1,,,,,,,,1,1,0,3,2,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,3,0,2,1,2,0,3,1,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,,,1,,,,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
,,,,,NO HEAD,1,,1,,,,,,,,1,1,0,1,14,0,0,0,1,0,2,0,1,0,1,1,1,1,0,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,9
0,0,1,0,0,0,,1,1,,,1,,,,,1,1,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,0,0,0,2,1,14
,,,,,NO HEAD,1,,,,,1,,,,,,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,7
0,0,0,0,0,NO HEAD,,,1,,,1,,,,1,,1,0,0,8,0,0,0,0,1,0,2,4,3,0,5,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,19
0,0,0,0,0,NO HEAD,,,,,,1,,1,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8
0,0,0,0,0,NO HEAD,,,,,,1,,1,,,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,4
0,0,0,0,0,NO HEAD,,,,,1,,,,,,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,,1,0,1,7,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,1,3,1,0,0,3,1,1,1,0,0,0,1,0,7
0,0,0,0,0,NO HEAD,,,1,,,,,1,,,,1.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,NO HEAD,,,,,,,,1,,,1,1,0,1,5,0,0,0,0,1,0,1,0,3,0,2,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,5
0,0,0,0,0,NO HEAD,1,,1,,,1,,,,,,1,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,3,0,1,0,0,0,3,0,0,0,0,0,1,1,40
0,0,0,0,0,NO HEAD,1,,1,,,1,,,,,,1,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,3,0,1,0,0,0,3,0,0,0,0,0,1,1,40
0,1,0,0,0,0,,,1,,,1,,,,,,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1,12
0,0,0,1,1,0,,,,,,,,,,,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,1,13
1,0,0,0,0,0,,,,,,,,1,,,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,2,1,17
0,0,0,1,1,0,,,,,,,,,,,1,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,1,13
1,0,0,0,0,0,,,,,,1,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,11
0,0,0,0,0,NO HEAD,,,1,,1,,,,,,1,1,0,2,14,0,0,0,1,1,0,2,1,0,2,2,12,10,2,2,0,12,2,4,2,5,2,1,5,1,1,0,1,0,4
0,1,0,0,0,0,1,,,,,,,,,,,2.5,0,2,14,0,0,0,1,1,1,1,3,0,1,4,0,0,1,2,2,4,3,5,1,0,2,9,1,0,0,0,4,1,7
1,0,0,0,0,0,,,1,,,,,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,NO HEAD,1,,,,,,,,,,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,5
0,1,0,0,0,0,1,,,,,,1,,,,,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,51
0,0,0,0,0,NO HEAD,1,,1,,,,,,,,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,1.2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,3,4,2,0,3,5,1,1,1,0,0,0,4,0,14
0,0,0,1,1,0,1,,,,,,,1,,,,1,0,4,10,0,0,0,7,2,0,2,0,3,7,5,0,0,3,1,1,6,1,0,3,5,1,0,0,0,0,0,4,0,10
0,1,0,0,0,0,1,,1,,,,,,,,,1,0,1,3,0,0,0,0,0,0,3,3,0,0,3,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,8
0,0,0,0,0,NO HEAD,1,,1,,,,,,,,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,2,3,1,0,0,1,1,1,0,1,0,0,3,0,7
0,0,0,0,0,NO HEAD,,,1,,,,,,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,,,1,,,1,,1,,,1,1,0,3,10,0,0,0,1,0,0,0,0,3,1,1,4,3,1,1,2,4,2,0,1,2,4,0,0,0,0,0,3,1,28
1,0,0,0,0,0,,,,,,,1,,,,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0,0,1,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,1.666666667,0,3,5,0,0,0,0,0,0,0,0,5,0,5,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,8
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,1,1.5,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,2,1,2,0,1,1,1,0,1,0,0,1,0,4
0,0,0,0,0,NO HEAD,,,,,1,,,,,,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,1,1.666666667,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,0,1,0,2,1,1,2,0,1,0,1,0,13
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,1,1,0,1,,,,,,,,,,,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
0,0,0,0,0,NO HEAD,1,,,,,1,,,,,,1,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,10
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,0,0,NO HEAD,1,,,,,1,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,0,0,0,0,0,1,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,0,0,1,1,0,1,,,,,,,,,,,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,35
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,2,0,0,3,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,0,0,1,1,0,0,1,0,1,0,1,1,14
0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,39
0,0,0,0,0,NO HEAD,,,,,,,,,,1,1,1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,1,1,0,1,,,,,,,,,,,0,0,1,6,0,0,1,6,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,2,1,1,0,0,0,0,1,0,6
0,0,0,1,1,0,,,1,,,,,,,,,1,0,0,3,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,12
0,0,1,0,0,0,,,1,,,,,,,,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,,,,,,1,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27
0,0,1,0,0,0,1,,,,,,,,,,,1.333333333,0,2,2,0,0,0,0,3,0,3,1,0,0,4,0,0,1,1,0,0,1,2,1,0,0,2,0,0,1,0,2,0,4
0,0,0,0,0,NO HEAD,1,,1,,,,,,,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,NO HEAD,,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,0,0,NO HEAD,,,,,,,1,,,,,0,0,2,14,0,0,0,0,0,2,0,0,1,0,0,8,4,3,2,2,7,3,1,5,9,5,1,1,0,2,0,2,1,35
0,0,0,0,0,NO HEAD,1,,1,,,,,,,,,0,0,1,7,0,0,0,0,0,0,1,1,1,1,2,0,3,1,0,2,5,0,0,0,0,2,2,1,0,0,1,2,1,41
0,0,0,0,0,NO HEAD,,,1,,1,1,1,,,,,1,0,0,10,0,0,0,1,0,0,0,0,6,1,0,2,2,1,0,2,7,1,0,2,7,1,0,1,0,0,0,2,1,33
0,0,0,0,0,NO HEAD,,,1,,1,1,1,,,,,1,0,0,10,0,0,0,1,0,0,0,0,6,1,0,2,2,1,0,2,7,1,0,2,7,1,0,1,0,0,0,2,1,33
0,0,0,0,0,NO HEAD,,,1,,,,1,1,,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,17
0,0,1,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,1,0,0,0,0,1,,,,,1,1,,,,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,NO HEAD,1,,,,,,,,,,1,1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,7
0,0,0,0,0,NO HEAD,,,,,,,,1,,,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,NO HEAD,,,,,,,1,,,,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8
0,0,0,0,0,NO HEAD,,,,,,1,1,,,,,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
0,0,0,1,0,0,,,1,,,1,,,,1,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,5
0,0,0,0,0,NO HEAD,,,,,1,,,1,,,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,1,8
0,0,0,0,0,NO HEAD,,,,,,,,,,1,1,1,0,5,6,0,0,0,1,0,1,0,0,0,1,0,7,7,2,0,2,3,1,0,3,1,0,1,0,1,1,0,3,0,8
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6
0,0,0,0,0,NO HEAD,1,,,,,,1,,,,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12
0,0,0,0,0,NO HEAD,1,,,,,1,,,,,,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,2.5,0,0,7,0,0,0,0,0,0,0,1,1,0,1,5,5,3,0,0,3,0,0,2,4,1,0,0,0,0,0,1,0,4
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,2.5,0,0,7,0,0,0,0,0,0,0,1,1,0,1,5,5,3,0,0,3,0,0,2,4,1,0,0,0,0,0,1,0,4
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,13
0,0,0,0,0,NO HEAD,1,,,,1,1,,,,,,1.666666667,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,4
0,1,0,0,0,0,,1,,,,,,,,,1,1,0,1,7,0,0,0,0,4,0,4,0,2,1,6,0,1,1,0,2,2,1,0,0,1,1,0,1,0,0,0,2,1,17
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,0,0,0,0,0,1,,,,,1,,,,,,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,27
0,0,0,0,0,NO HEAD,,,,,,1,,,,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17
0,0,0,0,0,NO HEAD,,,,,1,1,,,,,1,1,0,0,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,4,0,11
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,1,1,0,1,15,0,0,0,1,0,0,0,0,3,0,1,8,9,2,2,5,7,1,1,3,5,5,1,4,0,0,0,5,1,34
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1.5,0,0,7,0,0,1,0,0,0,0,0,0,0,0,6,2,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,7
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,NO HEAD,1,,,,,1,,,,,1,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,21
0,0,1,0,0,0,,,1,,,1,,,,,1,1.2,0,3,9,0,0,0,0,2,0,2,0,0,0,2,3,3,3,0,3,7,0,0,1,6,3,1,0,1,0,0,1,0,16
0,0,0,0,0,NO HEAD,,,,,,,,,,1,,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,1,1,0,,,1,,,,,,,,1,1,0,3,12,0,0,0,9,0,0,0,0,1,8,0,0,0,0,0,1,3,1,0,3,2,0,0,0,0,0,0,5,1,26
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,1,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,9
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,0,0,2,8,0,0,0,0,0,0,8,1,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,1,68
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,7
0,0,0,1,1,0,1,,,,,,,,,,,1,0,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,1,1,0,1,,,,,,,,,,,1,0,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,,1.25,0,0,7,0,0,0,0,1,0,1,0,0,0,1,5,3,0,0,1,3,0,1,1,2,2,0,0,1,0,0,3,0,4
0,1,0,0,0,0,,,,,,1,,,,,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,1,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,1,1,0,,,1,,,,,1,,,,1,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9
0,0,0,0,0,NO HEAD,1,,,,1,,,,,,,1,0,3,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,6
0,0,0,0,0,NO HEAD,,,1,,,1,,,,,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
0,0,0,0,0,NO HEAD,1,,,,,,,,,,,1.166666667,0,2,14,0,0,0,1,0,0,0,1,5,1,5,5,4,4,2,1,4,1,4,2,0,1,5,0,0,0,0,4,1,23
0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,NO HEAD,,,1,,1,,,,,,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,NO HEAD,,,,,,,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0,1,0,0,0,0,,,1,,1,,,,,,1,1,0,2,11,0,0,0,0,3,0,3,5,1,1,8,0,0,2,1,1,3,0,0,1,0,2,0,1,0,0,0,3,0,13
0,0,0,0,0,NO HEAD,,,1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,NO HEAD,1,,1,,,,,,,,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,3,0,0,0,2,0,1,0,2,0,0,0,0,5
1,0,0,0,0,0,,1,,,,,,,,,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,27
0,0,0,0,0,NO HEAD,,,,,,,,1,,,1,2.333333333,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,6
